date_str,degrees_from_mean,id,lon,lat,max_temp,min_temp,station_name,type,serialid,year,month,day,year_month,state
1978-03-04,-28.39,USC00221962,-88.6178,34.8792,1.1,-7.2,CORINTH 7 SW,Strong Cold,1086737,1978,3,4,1978.03,Mississippi
1977-01-17,-33.64,USC00408246,-86.4775,35.4922,-6.1,-20.6,SHELBYVILLE WATER DEPT,Strong Cold,10881,1977,1,17,1977.01,Tennessee
1985-11-26,-30.17,USC00245015,-115.5392,48.4036,-12.2,-15.6,LIBBY 1 NE RS,Strong Cold,2356914,1985,11,26,1985.11,Montana
1994-01-18,-38.77,USC00215563,-95.7461,44.9342,-27.8,-33.9,MONTEVIDEO 1 SW,Strong Cold,715430,1994,1,18,1994.01,Minnesota
1979-11-30,-24.34,USC00425733,-109.5458,38.5744,1.1,-12.2,MOAB,Strong Cold,1755494,1979,11,30,1979.11,Utah
1979-02-02,-21.62,USC00097808,-81.2811,31.3972,6.1,-4.4,SAPELO ISLAND,Strong Cold,1703835,1979,2,2,1979.02,Georgia
1971-10-27,-15.86,USC00452914,-124.3539,47.9558,7.2,-1.7,FORKS 1 E,Strong Cold,2129099,1971,10,27,1971.1,Washington
1971-02-02,-30.79,USW00093808,-86.4239,36.9647,-5.6,-18.3,BOWLING GREEN WARREN CO AP,Strong Cold,2091296,1971,2,2,1971.02,Kentucky
1989-12-21,-40.42,USC00475581,-89.3169,43.7806,-22.2,-30.0,MONTELLO,Strong Cold,2080505,1989,12,21,1989.12,Wisconsin
2009-06-04,-21.67,USC00336118,-82.6167,41.2667,14.4,4.4,NORWALK WWTP,Strong Cold,1982631,2009,6,4,2009.06,Ohio
1980-12-26,-28.23,USC00442941,-78.3864,37.3264,-1.7,-17.8,FARMVILLE 2 N,Strong Cold,2439854,1980,12,26,1980.12,Virginia
1980-01-28,-29.54,USC00248211,-115.3594,47.5933,-10.0,-23.3,THOMPSON FALLS PH,Strong Cold,2480069,1980,1,28,1980.01,Montana
1964-11-16,-22.83,USC00044259,-116.2153,33.7086,15.0,-2.2,INDIO FIRE STN,Strong Cold,78665,1964,11,16,1964.11,California
1997-04-08,-31.52,USC00241905,-106.6336,45.8944,-4.4,-12.8,COLSTRIP,Strong Cold,1887007,1997,4,8,1997.04,Montana
1992-08-26,-22.89,USC00248165,-105.3022,46.7939,18.3,1.7,TERRY,Strong Cold,2189410,1992,8,26,1992.08,Montana
2005-05-03,-21.45,USW00093821,-85.7392,38.1811,13.9,2.8,LOUISVILLE INTL AP,Strong Cold,2583402,2005,5,3,2005.05,Kentucky
1969-03-09,-33.96,USC00148191,-95.9333,37.7417,-4.4,-14.4,TORONTO LAKE,Strong Cold,399031,1969,3,9,1969.03,Kansas
1979-01-05,-34.51,USW00014925,-92.4917,43.9042,-22.8,-32.8,ROCHESTER INTL AP,Strong Cold,1718753,1979,1,5,1979.01,Minnesota
2011-02-10,-30.34,USC00033734,-90.6589,35.8489,-5.6,-14.4,JONESBORO 2 NE,Strong Cold,1856249,2011,2,10,2011.02,Arkansas
1993-11-27,-30.18,USC00453883,-118.8786,46.2447,-6.1,-11.7,ICE HARBOR DAM,Strong Cold,3160608,1993,11,27,1993.11,Washington
1972-01-14,-31.44,USC00325754,-97.2392,46.3911,-23.9,-34.4,MC LEOD 3 E,Strong Cold,1374479,1972,1,14,1972.01,North Dakota
2000-12-31,-25.19,USW00013889,-81.7019,30.4844,7.2,-6.1,JACKSONVILLE,Strong Cold,1117187,2000,12,31,2000.12,Florida
1995-03-07,-34.07,USC00130364,-95.0039,41.4175,-10.0,-18.9,ATLANTIC 1 NE,Strong Cold,2223100,1995,3,7,1995.03,Iowa
1965-08-31,-17.63,USW00014778,-76.9217,41.2433,18.9,7.2,WILLIAMSPORT,Strong Cold,1172824,1965,8,31,1965.08,Pennsylvania
1971-01-08,-39.87,USC00296687,-105.4739,34.6153,-15.0,-26.1,PEDERNAL 9 E,Strong Cold,2106855,1971,1,8,1971.01,New Mexico
1990-02-20,-28.16,USC00047085,-120.4719,39.8053,-5.6,-21.7,PORTOLA,Strong Cold,3072753,1990,2,20,1990.02,California
1966-03-04,-27.57,USC00422173,-109.3045,40.4378,-1.7,-18.3,DINOSAUR QUARRY AREA,Strong Cold,1589853,1966,3,4,1966.03,Utah
1992-06-01,-18.41,USC00406534,-83.2008,35.9833,20.0,7.2,NEWPORT 1 NW,Strong Cold,2157937,1992,6,1,1992.06,Tennessee
2010-11-25,-26.1,USC00102444,-116.7475,43.5764,-3.9,-13.3,DEER FLAT DAM,Strong Cold,2805721,2010,11,25,2010.11,Idaho
1970-11-24,-30.33,USW00093819,-86.2803,39.7075,-5.6,-12.2,INDIANAPOLIS,Strong Cold,2976851,1970,11,24,1970.11,Indiana
1988-10-30,-22.5,USC00475017,-87.6522,44.0869,3.9,-6.7,MANITOWOC,Strong Cold,2689536,1988,10,30,1988.1,Wisconsin
1998-12-21,-31.26,USC00106542,-113.8981,42.2342,-11.7,-22.2,OAKLEY,Strong Cold,1349120,1998,12,21,1998.12,Idaho
1989-02-08,-15.3,USW00023244,-122.0481,37.4058,7.2,1.1,MOFFETT FEDERAL AIRFIELD,Strong Cold,2030012,1989,2,8,1989.02,California
1972-04-09,-25.11,USC00383111,-79.74,34.2933,10.6,-1.7,FLORENCE 8 NE,Strong Cold,1430289,1972,4,9,1972.04,South Carolina
1983-04-07,-28.1,USC00054603,-102.8031,38.7658,0.6,-10.0,KIT CARSON,Strong Cold,2824184,1983,4,7,1983.04,Colorado
1970-01-09,-27.87,USW00013754,-76.8833,34.9,-2.8,-11.1,CHERRY POINT MCAS,Strong Cold,3001951,1970,1,9,1970.01,North Carolina
1988-05-06,-22.33,USW00023158,-114.7142,33.6186,22.8,8.3,BLYTHE AP,Strong Cold,2722794,1988,5,6,1988.05,California
1989-03-06,-37.87,USC00256075,-100.7494,41.0569,-8.9,-23.3,NORTH PLATTE EXP FARM,Strong Cold,2084218,1989,3,6,1989.03,Nebraska
1972-01-16,-32.73,USC00200552,-85.2667,42.3667,-15.6,-26.7,BATTLE CREEK 5NW,Strong Cold,1375501,1972,1,16,1972.01,Michigan
2005-05-01,-21.55,USC00406012,-88.7267,35.9328,16.1,1.7,MILAN EXP STN,Strong Cold,2581521,2005,5,1,2005.05,Tennessee
1982-06-17,-20.53,USC00124715,-86.9028,40.2964,16.7,5.6,LAFAYETTE 8 S,Strong Cold,1263309,1982,6,17,1982.06,Indiana
1964-05-04,-23.04,USC00048135,-122.4161,40.7142,12.8,2.2,SHASTA DAM,Strong Cold,136479,1964,5,4,1964.05,California
1979-02-02,-27.38,USC00105708,-116.1047,44.8872,-7.2,-27.8,MC CALL,Strong Cold,1703365,1979,2,2,1979.02,Idaho
1967-11-16,-21.88,USC00192451,-70.6697,41.7653,-0.6,-8.9,EAST WAREHAM,Strong Cold,780496,1967,11,16,1967.11,Massachusetts
1986-09-26,-18.44,USC00045502,-116.0767,33.5714,29.4,11.7,MECCA FIRE STN,Strong Cold,3058530,1986,9,26,1986.09,California
1971-10-30,-25.57,USC00290692,-108.0006,36.835,5.0,-7.2,AZTEC RUINS NM,Strong Cold,2107877,1971,10,30,1971.1,New Mexico
1980-03-01,-24.86,USC00202984,-86.21,44.6481,-9.4,-15.6,FRANKFORT 2NE,Strong Cold,2463023,1980,3,1,1980.03,Michigan
2004-11-30,-29.25,USC00147397,-101.7514,38.8961,-3.9,-15.0,SHARON SPRINGS,Strong Cold,928476,2004,11,30,2004.11,Kansas
1988-01-07,-38.86,USC00412617,-101.9725,35.8731,-12.2,-23.3,DUMAS,Strong Cold,2695584,1988,1,7,1988.01,Texas
2011-12-30,-40.92,USW00026615,-161.8292,60.785,-31.7,-35.0,BETHEL AP,Strong Cold,1865217,2011,12,30,2011.12,Alaska
2004-12-25,-25.64,USC00224377,-89.8214,34.6989,-2.8,-11.7,INDEPENDENCE 1W,Strong Cold,953967,2004,12,25,2004.12,Mississippi
1996-03-09,-34.6,USC00237397,-90.5169,38.8147,-5.6,-16.1,ST CHARLES ELM POINT,Strong Cold,2347970,1996,3,9,1996.03,Missouri
1979-01-01,-41.66,USC00244328,-114.0217,48.3425,-22.2,-28.9,HUNGRY HORSE DAM,Strong Cold,1716567,1979,1,1,1979.01,Montana
1975-04-04,-21.21,USW00013741,-79.9742,37.3169,7.8,-1.7,ROANOKE RGNL AP,Strong Cold,870099,1975,4,4,1975.04,Virginia
1989-02-03,-48.24,USC00395544,-101.6192,44.5208,-25.0,-32.2,MILESVILLE 5 NE,Strong Cold,2027674,1989,2,3,1989.02,South Dakota
1979-01-31,-33.01,USC00051458,-106.1444,37.7067,-12.8,-38.3,CENTER 4 SSW,Strong Cold,1731448,1979,1,31,1979.01,Colorado
1972-10-18,-21.29,USC00300183,-78.0231,42.3108,3.3,-7.2,ANGELICA,Strong Cold,1395093,1972,10,18,1972.1,New York
1979-01-29,-30.25,USC00146242,-95.2892,37.3678,-9.4,-21.1,PARSONS 2 NW,Strong Cold,1750605,1979,1,29,1979.01,Kansas
1985-02-03,-37.99,USC00339361,-83.9,39.6167,-9.4,-28.9,XENIA 6 SSE,Strong Cold,2418546,1985,2,3,1985.02,Ohio
1996-02-02,-38.72,USC00137312,-94.9761,42.4194,-17.2,-32.2,SAC CITY,Strong Cold,2295203,1996,2,2,1996.02,Iowa
1965-05-06,-21.09,USC00246157,-111.6325,45.4856,5.0,-2.2,NORRIS MADISON PH,Strong Cold,1165609,1965,5,6,1965.05,Montana
1992-06-21,-24.4,USC00475286,-90.6417,46.3689,10.6,-2.2,MELLEN 4 NE,Strong Cold,2198142,1992,6,21,1992.06,Wisconsin
2009-09-22,-19.14,USW00023052,-104.5022,36.7414,15.0,-1.0,RATON MUNI CREWS AP,Strong Cold,1966216,2009,9,22,2009.09,New Mexico
1971-02-03,-26.06,USW00014605,-69.7972,44.3206,-12.2,-24.4,AUGUSTA STATE AP,Strong Cold,2091728,1971,2,3,1971.02,Maine
1971-09-19,-18.44,USC00028012,-110.0839,34.5081,19.4,-1.1,SNOWFLAKE,Strong Cold,2150067,1971,9,19,1971.09,Arizona
1986-11-14,-26.69,USC00232289,-90.8125,36.6206,0.6,-11.1,DONIPHAN,Strong Cold,3034810,1986,11,14,1986.11,Missouri
1986-05-03,-23.7,USW00094705,-72.5794,44.2033,3.3,-2.8,BARRE MONTPELIER AP,Strong Cold,3029744,1986,5,3,1986.05,Vermont
1971-01-06,-48.11,USC00290245,-106.0567,36.0908,-13.3,-36.1,ALCALDE,Strong Cold,2105933,1971,1,6,1971.01,New Mexico
2002-05-20,-20.08,USC00319123,-83.0981,35.7742,14.4,2.2,WATERVILLE 2,Strong Cold,350799,2002,5,20,2002.05,North Carolina
1996-12-18,-28.75,USC00344001,-97.4203,34.2333,-3.9,-12.8,HEALDTON 3 E,Strong Cold,2314999,1996,12,18,1996.12,Oklahoma
1967-09-29,-25.14,USW00003809,-89.41,36.0003,16.7,2.8,DYERSBURG III GOLF,Strong Cold,802526,1967,9,29,1967.09,Tennessee
1977-11-26,-34.55,USC00213411,-94.3608,46.4119,-13.3,-23.3,GULL LAKE DAM,Strong Cold,29077,1977,11,26,1977.11,Minnesota
1979-01-06,-36.27,USC00353542,-120.9389,44.5175,-10.6,-26.1,GRIZZLY,Strong Cold,1719739,1979,1,6,1979.01,Oregon
1993-09-30,-23.98,USC00476330,-88.5581,44.0206,9.4,-0.6,OSHKOSH,Strong Cold,3196524,1993,9,30,1993.09,Wisconsin
1975-04-03,-28.75,USW00014995,-92.6886,45.7728,-0.6,-15.0,GRANTSBURG,Strong Cold,894595,1975,4,3,1975.04,Wisconsin
1983-12-23,-41.25,USC00135131,-90.7489,42.0494,-22.8,-27.2,MAQUOKETA 4 W,Strong Cold,2833286,1983,12,23,1983.12,Iowa
1985-11-26,-32.44,USC00245043,-113.7125,47.4083,-15.6,-18.9,LINDBERGH LAKE,Strong Cold,2357178,1985,11,26,1985.11,Montana
1984-01-20,-34.06,USC00114823,-90.9686,40.5839,-17.2,-26.7,LA HARPE,Strong Cold,743139,1984,1,20,1984.01,Illinois
1974-03-23,-41.44,USC00325660,-97.3514,47.4989,-20.6,-28.9,MAYVILLE,Strong Cold,209659,1974,3,23,1974.03,North Dakota
1983-12-23,-47.16,USC00395691,-100.4489,45.5656,-26.7,-36.1,MOBRIDGE 2NNW,Strong Cold,2832790,1983,12,23,1983.12,South Dakota
1989-02-06,-38.71,USW00023194,-110.7208,35.0281,-11.1,-19.4,WINSLOW MUNI AP,Strong Cold,2025490,1989,2,6,1989.02,Arizona
1984-05-31,-18.41,USC00092485,-84.7475,33.9881,17.2,3.3,DALLAS 7 NE,Strong Cold,744913,1984,5,31,1984.05,Georgia
1968-12-30,-54.81,USW00024149,-117.0156,46.3747,-22.2,-30.0,LEWISTON NEZ PERCE CO AP,Strong Cold,2644759,1968,12,30,1968.12,Idaho
1972-12-05,-42.11,USC00488705,-104.3567,44.4122,-20.0,-31.7,SUNDANCE,Strong Cold,1414101,1972,12,5,1972.12,Wyoming
1989-12-21,-44.89,USC00136327,-92.6467,41.3214,-22.8,-28.3,OSKALOOSA,Strong Cold,2080472,1989,12,21,1989.12,Iowa
1986-03-08,-22.3,USW00094728,-73.9692,40.7789,-1.1,-9.4,NEW YORK CNTRL PK TWR,Strong Cold,3052763,1986,3,8,1986.03,New York
1966-01-29,-24.56,USC00031948,-94.3481,34.0464,-1.1,-12.8,DEQUEEN,Strong Cold,1608042,1966,1,29,1966.01,Arkansas
1972-01-04,-38.05,USC00254440,-103.6344,41.2453,-14.4,-29.4,KIMBALL 2NE,Strong Cold,1425857,1972,1,4,1972.01,Nebraska
1981-12-20,-24.77,USW00012842,-82.5403,27.9619,11.1,-1.7,TAMPA INTL AP,Strong Cold,276140,1981,12,20,1981.12,Florida
1979-01-03,-36.15,USC00478229,-89.2133,42.9108,-22.2,-28.9,STOUGHTON,Strong Cold,1716954,1979,1,3,1979.01,Wisconsin
1990-12-21,-41.39,USW00024121,-115.7886,40.8289,-17.2,-31.1,ELKO RGNL AP,Strong Cold,3101292,1990,12,21,1990.12,Nevada
1992-04-03,-25.07,USC00150397,-85.3847,37.8194,7.2,-4.4,BARDSTOWN 5E,Strong Cold,2166416,1992,4,3,1992.04,Kentucky
1994-02-07,-44.83,USC00246893,-104.575,48.9975,-28.9,-33.9,RAYMOND BORDER STN,Strong Cold,684590,1994,2,7,1994.02,Montana
1971-03-02,-22.32,USC00024702,-113.9653,33.2742,12.2,1.1,KOFA MINE,Strong Cold,2143339,1971,3,2,1971.03,Arizona
1996-03-08,-29.28,USC00206300,-84.18,43.0161,-8.3,-19.4,OWOSSO WWTP,Strong Cold,2346180,1996,3,8,1996.03,Michigan
1983-12-18,-37.19,USC00132573,-93.0989,42.3619,-19.4,-28.9,ELDORA,Strong Cold,2814814,1983,12,18,1983.12,Iowa
1977-11-25,-42.78,USC00212768,-96.1172,46.2919,-17.8,-28.3,FERGUS FALLS,Strong Cold,28491,1977,11,25,1977.11,Minnesota
1986-08-27,-19.05,USC00216612,-93.5861,47.2508,15.6,3.3,POKEGAMA DAM,Strong Cold,3009003,1986,8,27,1986.08,Minnesota
1973-01-05,-38.03,USC00427714,-112.1067,39.2453,-12.8,-32.8,SCIPIO,Strong Cold,171790,1973,1,5,1973.01,Utah
1967-05-02,-34.1,USC00216787,-96.2658,47.8881,0.6,-8.9,RED LAKE FALLS,Strong Cold,845523,1967,5,2,1967.05,Minnesota
1988-06-08,-22.16,USC00042467,-120.2331,39.3239,6.1,-3.3,DONNER MEM SP,Strong Cold,2685781,1988,6,8,1988.06,California
2004-02-13,-28.6,USW00024133,-113.7661,42.5417,-8.3,-20.0,BURLEY MUNI AP,Strong Cold,944071,2004,2,13,2004.02,Idaho
1989-10-20,-22.84,USC00083207,-80.3508,27.4419,19.4,7.2,FT PIERCE,Strong Cold,2007684,1989,10,20,1989.1,Florida
1985-09-28,-26.06,USC00245043,-113.7125,47.4083,4.4,-6.7,LINDBERGH LAKE,Strong Cold,2407519,1985,9,28,1985.09,Montana
1982-04-06,-31.52,USC00334551,-84.1294,40.7247,-2.8,-8.3,LIMA WWTP,Strong Cold,1222079,1982,4,6,1982.04,Ohio
1989-12-23,-44.25,USC00418996,-95.6314,29.4822,-5.0,-13.3,THOMPSONS 3 WSW,Strong Cold,2069860,1989,12,23,1989.12,Texas
1983-05-10,-25.03,USC00331458,-81.1833,41.5833,7.2,-5.0,CHARDON,Strong Cold,2816445,1983,5,10,1983.05,Ohio
1989-12-25,-23.03,USC00315890,-80.6508,36.4992,-1.7,-13.3,MT AIRY 2 W,Strong Cold,2076523,1989,12,25,1989.12,North Carolina
1980-03-01,-33.55,USC00118293,-89.9958,42.4006,-12.2,-18.3,STOCKTON 3 NNE,Strong Cold,2462831,1980,3,1,1980.03,Illinois
1995-04-04,-36.68,USC00210515,-94.5869,48.7094,-8.3,-18.9,BAUDETTE,Strong Cold,2213972,1995,4,4,1995.04,Minnesota
1993-10-31,-29.79,USC00410569,-95.975,28.9797,12.8,1.7,BAY CITY WTR WKS,Strong Cold,3190134,1993,10,31,1993.1,Texas
1969-03-09,-25.37,USC00297323,-105.4164,36.71,-3.3,-23.3,RED RIVER,Strong Cold,399620,1969,3,9,1969.03,New Mexico
1986-11-14,-24.0,USC00461677,-80.3522,39.2683,-0.6,-11.1,CLARKSBURG 1,Strong Cold,3034979,1986,11,14,1986.11,West Virginia
1990-07-15,-15.89,USC00031948,-94.3481,34.0464,25.6,13.3,DEQUEEN,Strong Cold,3136303,1990,7,15,1990.07,Arkansas
1985-11-30,-50.69,USC00213455,-96.9406,48.7714,-24.4,-33.9,HALLOCK,Strong Cold,2404095,1985,11,30,1985.11,Minnesota
1996-12-19,-26.77,USW00013894,-88.2397,30.6794,2.2,-5.6,MOBILE,Strong Cold,2314609,1996,12,19,1996.12,Alabama
1985-11-28,-19.18,USW00025333,-135.3647,57.0481,-3.3,-7.8,SITKA AIRPORT,Strong Cold,2353415,1985,11,28,1985.11,Alaska
1990-12-22,-46.35,USW00024150,-110.4408,45.6983,-18.9,-32.2,LIVINGSTON MISSION FLD,Strong Cold,3102761,1990,12,22,1990.12,Montana
1975-06-09,-21.73,USW00093037,-104.6883,38.81,12.8,2.8,COLORADO SPRINGS MUNI AP,Strong Cold,874723,1975,6,9,1975.06,Colorado
1977-08-31,-19.62,USC00246157,-111.6325,45.4856,17.2,3.9,NORRIS MADISON PH,Strong Cold,21111,1977,8,31,1977.08,Montana
1975-01-11,-20.31,USC00420738,-109.4847,37.6131,-5.0,-17.8,BLANDING,Strong Cold,885939,1975,1,11,1975.01,Utah
2009-07-18,-17.42,USC00131533,-95.0192,40.7244,22.2,8.9,CLARINDA,Strong Cold,1999067,2009,7,18,2009.07,Iowa
1976-10-27,-23.83,USC00336405,-83.9614,40.9461,3.9,-5.0,PANDORA,Strong Cold,580683,1976,10,27,1976.1,Ohio
1996-01-31,-27.55,USC00100667,-116.5594,47.9803,-11.1,-20.0,BAYVIEW MODEL BASIN,Strong Cold,2300877,1996,1,31,1996.01,Idaho
1985-12-26,-29.6,USC00467552,-81.7119,38.8172,-7.2,-17.8,RIPLEY,Strong Cold,2382648,1985,12,26,1985.12,West Virginia
1965-09-26,-23.41,USC00474582,-88.7594,45.5119,6.1,-3.9,LAONA 6 SW,Strong Cold,1168376,1965,9,26,1965.09,Wisconsin
1972-04-08,-27.04,USW00014771,-76.1039,43.1111,-1.7,-9.4,SYRACUSE HANCOCK INTL AP,Strong Cold,1384709,1972,4,8,1972.04,New York
1983-12-23,-45.12,USC00132603,-91.4536,42.7753,-25.0,-31.1,ELKADER 6 SSW,Strong Cold,2832761,1983,12,23,1983.12,Iowa
1978-03-03,-40.86,USC00399232,-98.7131,43.7292,-17.8,-21.1,WHITE LAKE,Strong Cold,1084110,1978,3,3,1978.03,South Dakota
1993-11-27,-26.07,USC00452505,-120.54,46.9692,-3.9,-17.2,ELLENSBURG,Strong Cold,3161105,1993,11,27,1993.11,Washington
1990-12-29,-52.4,USC00241102,-108.9092,45.3261,-26.1,-33.9,BRIDGER 2 N,Strong Cold,3105454,1990,12,29,1990.12,Montana
1985-01-20,-41.29,USW00014839,-87.9044,42.955,-21.7,-31.7,MILWAUKEE MITCHELL AP,Strong Cold,2410958,1985,1,20,1985.01,Wisconsin
1982-02-10,-37.96,USC00118684,-88.29,39.795,-12.2,-27.8,TUSCOLA,Strong Cold,1233451,1982,2,10,1982.02,Illinois
2005-12-08,-31.58,USC00346139,-99.17,36.2283,-8.9,-17.8,MUTUAL,Strong Cold,2609539,2005,12,8,2005.12,Oklahoma
1985-12-18,-31.82,USW00093989,-91.1919,39.9369,-12.2,-21.7,QUINCY RGNL AP,Strong Cold,2371858,1985,12,18,1985.12,Illinois
1975-09-26,-21.6,USW00093806,-87.6161,33.2119,18.9,7.8,TUSCALOOSA MUNI AP,Strong Cold,880916,1975,9,26,1975.09,Alabama
1969-03-10,-32.19,USW00023054,-105.1419,35.6542,-8.3,-14.4,LAS VEGAS MUNI AP,Strong Cold,386122,1969,3,10,1969.03,New Mexico
1994-05-01,-25.3,USC00131954,-92.0939,43.3894,4.4,-1.7,CRESCO 1 NE,Strong Cold,710726,1994,5,1,1994.05,Iowa
1977-12-10,-35.6,USC00218679,-95.33,48.8947,-23.9,-36.7,WARROAD,Strong Cold,15047,1977,12,10,1977.12,Minnesota
1996-03-08,-33.91,USC00238805,-90.6828,38.6989,-5.0,-15.6,WELDON SPRING NWS,Strong Cold,2346847,1996,3,8,1996.03,Missouri
1985-12-26,-31.3,USC00355160,-117.0247,43.9794,-12.2,-22.2,MALHEUR BRANCH EXP STN,Strong Cold,2382300,1985,12,26,1985.12,Oregon
1983-12-20,-27.2,USC00451767,-118.9997,47.9544,-11.1,-20.0,COULEE DAM 1 SW,Strong Cold,2828996,1983,12,20,1983.12,Washington
1971-10-16,-30.83,USC00046006,-118.0711,34.2308,4.4,-3.9,MT WILSON CBS,Strong Cold,2146363,1971,10,16,1971.1,California
1991-10-29,-24.85,USC00426919,-111.7339,40.3675,1.7,-3.9,PLEASANT GROVE,Strong Cold,2505100,1991,10,29,1991.1,Utah
1971-07-30,-18.92,USC00413225,-100.1369,36.4328,21.7,12.2,FOLLETT,Strong Cold,2096263,1971,7,30,1971.07,Texas
1976-11-29,-36.17,USC00418415,-97.1689,30.0067,1.1,-6.7,SMITHVILLE,Strong Cold,562432,1976,11,29,1976.11,Texas
1972-01-15,-34.78,USC00237578,-91.2494,39.6361,-16.1,-23.9,SAVERTON LOCK AND DAM 22,Strong Cold,1374296,1972,1,15,1972.01,Missouri
2013-05-02,-34.59,USC00053038,-103.8156,40.26,-0.6,-4.4,FT MORGAN,Strong Cold,1025435,2013,5,2,2013.05,Colorado
1967-05-03,-32.9,USC00395891,-100.7078,43.8894,2.8,-7.2,MURDO,Strong Cold,846295,1967,5,3,1967.05,South Dakota
1980-02-01,-30.79,USW00053919,-91.7556,33.6361,-4.4,-11.1,MONTICELLO MUNI AP,Strong Cold,2478057,1980,2,1,1980.02,Arkansas
1977-11-26,-33.11,USC00477708,-88.6183,44.7631,-10.0,-21.1,SHAWANO 2SSW,Strong Cold,29211,1977,11,26,1977.11,Wisconsin
1971-02-09,-32.9,USC00213290,-92.5644,43.7047,-20.0,-29.4,GRAND MEADOW,Strong Cold,2109967,1971,2,9,1971.02,Minnesota
2000-10-09,-29.8,USC00410639,-97.7061,28.4575,9.4,5.6,BEEVILLE 5 NE,Strong Cold,1143957,2000,10,9,2000.1,Texas
1969-10-23,-18.4,USC00307134,-72.7158,40.9619,8.9,-0.6,RIVERHEAD RSCH FM,Strong Cold,373290,1969,10,23,1969.1,New York
1994-01-27,-43.96,USW00014743,-75.1097,44.5772,-23.3,-38.9,CANTON 4 SE,Strong Cold,680038,1994,1,27,1994.01,New York
1988-10-28,-22.0,USW00014922,-93.2289,44.8831,1.7,-5.0,MINNEAPOLIS/ST PAUL AP,Strong Cold,2712596,1988,10,28,1988.1,Minnesota
1983-12-20,-33.54,USC00123777,-85.2892,40.4356,-12.2,-23.9,HARTFORD CITY 4 ESE,Strong Cold,2829196,1983,12,20,1983.12,Indiana
1985-11-28,-37.83,USC00245870,-105.7517,45.1758,-12.2,-22.8,MOORHEAD 9 NE,Strong Cold,2353176,1985,11,28,1985.11,Montana
1985-02-01,-34.48,USC00412019,-96.4867,32.1225,-4.4,-11.1,CORSICANA,Strong Cold,2417045,1985,2,1,1985.02,Texas
1986-11-20,-23.84,USC00305426,-74.155,41.7681,-3.3,-10.6,MOHONK LAKE,Strong Cold,3055421,1986,11,20,1986.11,New York
1972-12-16,-29.75,USW00014837,-89.3453,43.1406,-15.0,-24.4,MADISON DANE RGNL AP,Strong Cold,1363630,1972,12,16,1972.12,Wisconsin
2009-03-11,-35.05,USC00395281,-101.7386,43.1803,-8.3,-22.8,MARTIN,Strong Cold,1945065,2009,3,11,2009.03,South Dakota
1989-10-20,-21.08,USW00012842,-82.5403,27.9619,17.8,9.4,TAMPA INTL AP,Strong Cold,2008134,1989,10,20,1989.1,Florida
1990-12-22,-42.59,USC00059265,-106.9092,40.1561,-20.0,-36.1,YAMPA,Strong Cold,3102385,1990,12,22,1990.12,Colorado
1983-12-21,-38.4,USC00290377,-103.1819,35.8742,-15.6,-18.9,AMISTAD 5 SSW,Strong Cold,2830191,1983,12,21,1983.12,New Mexico
1983-12-30,-38.04,USC00336118,-82.6167,41.2667,-16.7,-22.8,NORWALK WWTP,Strong Cold,2859481,1983,12,30,1983.12,Ohio
1966-08-26,-16.42,USW00013959,-97.2283,31.6189,26.1,17.2,WACO RGNL AP,Strong Cold,1594296,1966,8,26,1966.08,Texas
1976-11-29,-27.33,USW00013871,-85.8556,33.5872,1.1,-5.0,ANNISTON METRO AP,Strong Cold,561993,1976,11,29,1976.11,Alabama
1977-12-07,-25.74,USC00408246,-86.4775,35.4922,-2.8,-12.2,SHELBYVILLE WATER DEPT,Strong Cold,34507,1977,12,7,1977.12,Tennessee
1980-03-02,-30.99,USC00010178,-88.155,33.1272,1.7,-8.9,ALICEVILLE,Strong Cold,2461965,1980,3,2,1980.03,Alabama
1987-11-22,-20.6,USC00365390,-75.4283,39.8253,2.8,-5.6,MARCUS HOOK,Strong Cold,1780653,1987,11,22,1987.11,Pennsylvania
1974-10-20,-21.31,USW00014734,-74.1694,40.6825,7.2,-0.6,NEWARK INTL AP,Strong Cold,216796,1974,10,20,1974.1,New Jersey
1972-12-11,-33.93,USC00353827,-119.5639,45.3653,-10.0,-21.1,HEPPNER,Strong Cold,1363899,1972,12,11,1972.12,Oregon
2013-05-04,-30.98,USC00035820,-90.9683,36.2642,5.0,3.9,POCAHONTAS 1,Strong Cold,1023068,2013,5,4,2013.05,Arkansas
1974-01-02,-25.36,USC00042506,-120.0828,39.9717,-6.7,-17.8,DOYLE 4 SSE,Strong Cold,199872,1974,1,2,1974.01,California
1989-12-24,-38.13,USC00334681,-83.5097,39.8972,-12.2,-25.6,LONDON STATE FISH HATCHERY,Strong Cold,2067719,1989,12,24,1989.12,Ohio
1985-11-24,-36.58,USC00394037,-97.5242,44.0122,-10.0,-26.1,HOWARD,Strong Cold,2358644,1985,11,24,1985.11,South Dakota
1984-09-29,-30.42,USC00057287,-104.0939,38.8611,8.3,-8.3,RUSH 1N,Strong Cold,730591,1984,9,29,1984.09,Colorado
1967-08-20,-17.57,USC00122731,-87.5783,37.9647,22.8,11.1,EVANSVILLE MUSEUM,Strong Cold,789874,1967,8,20,1967.08,Kentucky
1980-03-02,-32.76,USC00415429,-97.6578,29.6756,6.7,-7.8,LULING,Strong Cold,2462506,1980,3,2,1980.03,Texas
